"ResponseId","trial","happiness","image","condition"
"R_cUqoJwFZHnO3QWJ","neutral",1,"positive stimuli absent","facial mimicry"
"R_cvaG6ouFm8aj89r","filler",1,"positive stimuli absent","pen-in-mouth"
"R_cvaG6ouFm8aj89r","filler",1,"positive stimuli absent","pen-in-mouth"
"R_cvaG6ouFm8aj89r","happy",1,"positive stimuli absent","pen-in-mouth"
"R_cvaG6ouFm8aj89r","neutral",1,"positive stimuli absent","pen-in-mouth"
"R_cYlWX7kPvWD7eoN","filler",3.75,"positive stimuli absent","voluntary facial action"
"R_cYlWX7kPvWD7eoN","filler",3.75,"positive stimuli absent","voluntary facial action"
"R_cYlWX7kPvWD7eoN","happy",4.75,"positive stimuli absent","voluntary facial action"
"R_cYlWX7kPvWD7eoN","neutral",4.25,"positive stimuli absent","voluntary facial action"
"R_cYMeqENrLdCir6x","filler",1,"positive stimuli absent","facial mimicry"
"R_cYMeqENrLdCir6x","filler",1,"positive stimuli absent","facial mimicry"
"R_cYMeqENrLdCir6x","happy",4,"positive stimuli absent","facial mimicry"
"R_cYMeqENrLdCir6x","neutral",3,"positive stimuli absent","facial mimicry"
"R_cZ0pnUX8fDj83eN","filler",1.25,"positive stimuli present","facial mimicry"
"R_cZ0pnUX8fDj83eN","filler",2.25,"positive stimuli present","facial mimicry"
"R_cZ0pnUX8fDj83eN","happy",2,"positive stimuli present","facial mimicry"
"R_cZ0pnUX8fDj83eN","neutral",1.25,"positive stimuli present","facial mimicry"
"R_cZ8g1ewzONdXSfv","filler",1,"positive stimuli present","facial mimicry"
"R_cZ8g1ewzONdXSfv","filler",1,"positive stimuli present","facial mimicry"
"R_cZ8g1ewzONdXSfv","happy",1,"positive stimuli present","facial mimicry"
"R_cZ8g1ewzONdXSfv","neutral",1,"positive stimuli present","facial mimicry"
"R_CZTpyb2wwYxPYmR","filler",2.5,"positive stimuli present","facial mimicry"
"R_CZTpyb2wwYxPYmR","filler",2.5,"positive stimuli present","facial mimicry"
"R_CZTpyb2wwYxPYmR","happy",1,"positive stimuli present","facial mimicry"
"R_CZTpyb2wwYxPYmR","neutral",1,"positive stimuli present","facial mimicry"
"R_d0S2n7XyTrtZpfz","filler",2,"positive stimuli absent","facial mimicry"
"R_d0S2n7XyTrtZpfz","filler",2.5,"positive stimuli absent","facial mimicry"
"R_d0S2n7XyTrtZpfz","happy",2.5,"positive stimuli absent","facial mimicry"
"R_d0S2n7XyTrtZpfz","neutral",3,"positive stimuli absent","facial mimicry"
"R_d1hhCTB3aaOtKQF","filler",5.5,"positive stimuli absent","facial mimicry"
"R_d1hhCTB3aaOtKQF","filler",5,"positive stimuli absent","facial mimicry"
"R_d1hhCTB3aaOtKQF","happy",6,"positive stimuli absent","facial mimicry"
"R_d1hhCTB3aaOtKQF","neutral",3.5,"positive stimuli absent","facial mimicry"
"R_D9086PRkZaH4LO9","filler",3,"positive stimuli absent","facial mimicry"
"R_D9086PRkZaH4LO9","filler",2.5,"positive stimuli absent","facial mimicry"
"R_D9086PRkZaH4LO9","happy",5.25,"positive stimuli absent","facial mimicry"
"R_D9086PRkZaH4LO9","neutral",2.5,"positive stimuli absent","facial mimicry"
"R_dcfhX9TKqkA53lT","filler",2.25,"positive stimuli present","voluntary facial action"
"R_dcfhX9TKqkA53lT","filler",2.25,"positive stimuli present","voluntary facial action"
"R_dcfhX9TKqkA53lT","happy",1.25,"positive stimuli present","voluntary facial action"
"R_dcfhX9TKqkA53lT","neutral",1.75,"positive stimuli present","voluntary facial action"
"R_DcRTSYKATwiUMaB","filler",1,"positive stimuli absent","pen-in-mouth"
"R_DcRTSYKATwiUMaB","filler",1,"positive stimuli absent","pen-in-mouth"
"R_DcRTSYKATwiUMaB","happy",1,"positive stimuli absent","pen-in-mouth"
"R_DcRTSYKATwiUMaB","neutral",1,"positive stimuli absent","pen-in-mouth"
"R_DcUUIg0h5aMBkMF","filler",1,"positive stimuli present","pen-in-mouth"
"R_DcUUIg0h5aMBkMF","filler",1,"positive stimuli present","pen-in-mouth"
"R_DcUUIg0h5aMBkMF","happy",3.5,"positive stimuli present","pen-in-mouth"
"R_DcUUIg0h5aMBkMF","neutral",2.75,"positive stimuli present","pen-in-mouth"
"R_DefwS3spsqSqMEN","filler",2,"positive stimuli present","pen-in-mouth"
"R_DefwS3spsqSqMEN","filler",2.25,"positive stimuli present","pen-in-mouth"
"R_DefwS3spsqSqMEN","happy",3,"positive stimuli present","pen-in-mouth"
"R_DefwS3spsqSqMEN","neutral",2.75,"positive stimuli present","pen-in-mouth"
"R_DGmyMUgHkMYa8i5","filler",1.25,"positive stimuli absent","facial mimicry"
"R_DGmyMUgHkMYa8i5","filler",1,"positive stimuli absent","facial mimicry"
"R_DGmyMUgHkMYa8i5","happy",3.5,"positive stimuli absent","facial mimicry"
"R_DGmyMUgHkMYa8i5","neutral",1,"positive stimuli absent","facial mimicry"
"R_DGpvhyDXa4FsKeB","filler",4,"positive stimuli present","pen-in-mouth"
"R_DGpvhyDXa4FsKeB","filler",4.75,"positive stimuli present","pen-in-mouth"
"R_DGpvhyDXa4FsKeB","happy",4,"positive stimuli present","pen-in-mouth"
"R_DGpvhyDXa4FsKeB","neutral",4.25,"positive stimuli present","pen-in-mouth"
"R_dhDO2z4DuAeNTnH","filler",1,"positive stimuli present","facial mimicry"
"R_dhDO2z4DuAeNTnH","filler",1.75,"positive stimuli present","facial mimicry"
"R_dhDO2z4DuAeNTnH","happy",1.5,"positive stimuli present","facial mimicry"
"R_dhDO2z4DuAeNTnH","neutral",1.5,"positive stimuli present","facial mimicry"
"R_DHORkQs7RLClanv","filler",1,"positive stimuli present","facial mimicry"
"R_DHORkQs7RLClanv","filler",1,"positive stimuli present","facial mimicry"
"R_DHORkQs7RLClanv","happy",2,"positive stimuli present","facial mimicry"
"R_DHORkQs7RLClanv","neutral",4,"positive stimuli present","facial mimicry"
"R_DHUMGt4nXPUliPn","filler",1,"positive stimuli absent","facial mimicry"
"R_DHUMGt4nXPUliPn","filler",1,"positive stimuli absent","facial mimicry"
"R_DHUMGt4nXPUliPn","happy",1,"positive stimuli absent","facial mimicry"
"R_DHUMGt4nXPUliPn","neutral",1.25,"positive stimuli absent","facial mimicry"
"R_dhuoPxLsu6JAzLj","filler",2,"positive stimuli present","voluntary facial action"
"R_dhuoPxLsu6JAzLj","filler",2.25,"positive stimuli present","voluntary facial action"
"R_dhuoPxLsu6JAzLj","happy",5.75,"positive stimuli present","voluntary facial action"
"R_dhuoPxLsu6JAzLj","neutral",1.25,"positive stimuli present","voluntary facial action"
"R_DI6uBCAvkLKigCd","filler",1.25,"positive stimuli present","facial mimicry"
"R_DI6uBCAvkLKigCd","filler",1,"positive stimuli present","facial mimicry"
"R_DI6uBCAvkLKigCd","happy",1,"positive stimuli present","facial mimicry"
"R_DI6uBCAvkLKigCd","neutral",1,"positive stimuli present","facial mimicry"
"R_dnfErfTJa0HUedz","filler",6,"positive stimuli present","pen-in-mouth"
"R_dnfErfTJa0HUedz","filler",6,"positive stimuli present","pen-in-mouth"
"R_dnfErfTJa0HUedz","happy",6,"positive stimuli present","pen-in-mouth"
"R_dnfErfTJa0HUedz","neutral",6.25,"positive stimuli present","pen-in-mouth"
"R_DOf4FuesbiNgOU9","filler",1.25,"positive stimuli present","facial mimicry"
"R_DOf4FuesbiNgOU9","filler",1,"positive stimuli present","facial mimicry"
"R_DOf4FuesbiNgOU9","happy",2,"positive stimuli present","facial mimicry"
"R_DOf4FuesbiNgOU9","neutral",1.75,"positive stimuli present","facial mimicry"
"R_DpGPo6D25Iek59L","filler",3.75,"positive stimuli present","pen-in-mouth"
"R_DpGPo6D25Iek59L","filler",2,"positive stimuli present","pen-in-mouth"
"R_DpGPo6D25Iek59L","happy",2.75,"positive stimuli present","pen-in-mouth"
"R_DpGPo6D25Iek59L","neutral",1.5,"positive stimuli present","pen-in-mouth"
"R_Dr8gliQphDE9Nvj","filler",1,"positive stimuli present","pen-in-mouth"
"R_Dr8gliQphDE9Nvj","filler",1,"positive stimuli present","pen-in-mouth"
"R_Dr8gliQphDE9Nvj","happy",1,"positive stimuli present","pen-in-mouth"
"R_Dr8gliQphDE9Nvj","neutral",1,"positive stimuli present","pen-in-mouth"
"R_DTcW4q3gwx8lD4B","filler",2.25,"positive stimuli present","facial mimicry"
"R_DTcW4q3gwx8lD4B","filler",3,"positive stimuli present","facial mimicry"
"R_DTcW4q3gwx8lD4B","happy",2.5,"positive stimuli present","facial mimicry"
"R_DTcW4q3gwx8lD4B","neutral",2.25,"positive stimuli present","facial mimicry"
"R_DucKHKtnGoID97j","filler",2.75,"positive stimuli present","facial mimicry"
"R_DucKHKtnGoID97j","filler",3.25,"positive stimuli present","facial mimicry"
"R_DucKHKtnGoID97j","happy",3,"positive stimuli present","facial mimicry"
"R_DucKHKtnGoID97j","neutral",3.75,"positive stimuli present","facial mimicry"
"R_DuxBmwWjKBAsTV7","filler",1,"positive stimuli absent","pen-in-mouth"
"R_DuxBmwWjKBAsTV7","filler",1.5,"positive stimuli absent","pen-in-mouth"
"R_DuxBmwWjKBAsTV7","happy",1.5,"positive stimuli absent","pen-in-mouth"
"R_DuxBmwWjKBAsTV7","neutral",1,"positive stimuli absent","pen-in-mouth"
"R_DuXR6iIoCTVXStX","filler",3.5,"positive stimuli absent","facial mimicry"
"R_DuXR6iIoCTVXStX","filler",1.75,"positive stimuli absent","facial mimicry"
"R_DuXR6iIoCTVXStX","happy",5,"positive stimuli absent","facial mimicry"
"R_DuXR6iIoCTVXStX","neutral",2,"positive stimuli absent","facial mimicry"
"R_Dw4mL2wPd56dGrD","filler",1,"positive stimuli absent","voluntary facial action"
"R_Dw4mL2wPd56dGrD","filler",1,"positive stimuli absent","voluntary facial action"
"R_Dw4mL2wPd56dGrD","happy",4,"positive stimuli absent","voluntary facial action"
"R_Dw4mL2wPd56dGrD","neutral",1,"positive stimuli absent","voluntary facial action"
"R_DwdsmOEGijH0SUV","filler",3.5,"positive stimuli absent","pen-in-mouth"
"R_DwdsmOEGijH0SUV","filler",4,"positive stimuli absent","pen-in-mouth"
"R_DwdsmOEGijH0SUV","happy",4.25,"positive stimuli absent","pen-in-mouth"
"R_DwdsmOEGijH0SUV","neutral",4.25,"positive stimuli absent","pen-in-mouth"
"R_e4fyGKbZSMqb1pn","filler",1,"positive stimuli absent","pen-in-mouth"
"R_e4fyGKbZSMqb1pn","filler",1.5,"positive stimuli absent","pen-in-mouth"
"R_e4fyGKbZSMqb1pn","happy",1,"positive stimuli absent","pen-in-mouth"
"R_e4fyGKbZSMqb1pn","neutral",1,"positive stimuli absent","pen-in-mouth"
"R_e9b6g6uF4Ql6OmR","filler",1.25,"positive stimuli absent","pen-in-mouth"
"R_e9b6g6uF4Ql6OmR","filler",2,"positive stimuli absent","pen-in-mouth"
"R_e9b6g6uF4Ql6OmR","happy",1.25,"positive stimuli absent","pen-in-mouth"
"R_e9b6g6uF4Ql6OmR","neutral",1.25,"positive stimuli absent","pen-in-mouth"
"R_eb8dRnoajj13Ki5","filler",3.5,"positive stimuli absent","facial mimicry"
"R_eb8dRnoajj13Ki5","filler",3,"positive stimuli absent","facial mimicry"
"R_eb8dRnoajj13Ki5","happy",3,"positive stimuli absent","facial mimicry"
"R_eb8dRnoajj13Ki5","neutral",1.75,"positive stimuli absent","facial mimicry"
"R_ebLKcA2aEpkBJnP","filler",1,"positive stimuli present","facial mimicry"
"R_ebLKcA2aEpkBJnP","filler",1,"positive stimuli present","facial mimicry"
"R_ebLKcA2aEpkBJnP","happy",1.5,"positive stimuli present","facial mimicry"
"R_ebLKcA2aEpkBJnP","neutral",1,"positive stimuli present","facial mimicry"
"R_ebpQ4E2glWQqbbH","filler",1,"positive stimuli absent","facial mimicry"
"R_ebpQ4E2glWQqbbH","filler",1.25,"positive stimuli absent","facial mimicry"
"R_ebpQ4E2glWQqbbH","happy",2,"positive stimuli absent","facial mimicry"
"R_ebpQ4E2glWQqbbH","neutral",1,"positive stimuli absent","facial mimicry"
"R_eCIdHwnu0TiqhA5","filler",3.5,"positive stimuli present","facial mimicry"
"R_eCIdHwnu0TiqhA5","filler",3.75,"positive stimuli present","facial mimicry"
"R_eCIdHwnu0TiqhA5","happy",2.25,"positive stimuli present","facial mimicry"
"R_eCIdHwnu0TiqhA5","neutral",3.5,"positive stimuli present","facial mimicry"
"R_eCN4e583ZRHXUeR","filler",3.75,"positive stimuli absent","pen-in-mouth"
"R_eCN4e583ZRHXUeR","filler",2,"positive stimuli absent","pen-in-mouth"
"R_eCN4e583ZRHXUeR","happy",2,"positive stimuli absent","pen-in-mouth"
"R_eCN4e583ZRHXUeR","neutral",3,"positive stimuli absent","pen-in-mouth"
"R_eDVcfbk2wquC4gh","filler",5,"positive stimuli present","pen-in-mouth"
"R_eDVcfbk2wquC4gh","filler",6,"positive stimuli present","pen-in-mouth"
"R_eDVcfbk2wquC4gh","happy",6.75,"positive stimuli present","pen-in-mouth"
"R_eDVcfbk2wquC4gh","neutral",6.25,"positive stimuli present","pen-in-mouth"
"R_eE6jlqSfZObE5qx","filler",3,"positive stimuli present","voluntary facial action"
"R_eE6jlqSfZObE5qx","filler",1.25,"positive stimuli present","voluntary facial action"
"R_eE6jlqSfZObE5qx","happy",2,"positive stimuli present","voluntary facial action"
"R_eE6jlqSfZObE5qx","neutral",3,"positive stimuli present","voluntary facial action"
"R_eG2M57ilN8iE1Al","filler",2.75,"positive stimuli absent","facial mimicry"
"R_eG2M57ilN8iE1Al","filler",2,"positive stimuli absent","facial mimicry"
"R_eG2M57ilN8iE1Al","happy",3.5,"positive stimuli absent","facial mimicry"
"R_eG2M57ilN8iE1Al","neutral",1,"positive stimuli absent","facial mimicry"
"R_emJhYW3P0JmlySZ","filler",4,"positive stimuli absent","pen-in-mouth"
"R_emJhYW3P0JmlySZ","filler",1.5,"positive stimuli absent","pen-in-mouth"
"R_emJhYW3P0JmlySZ","happy",2,"positive stimuli absent","pen-in-mouth"
"R_emJhYW3P0JmlySZ","neutral",2.5,"positive stimuli absent","pen-in-mouth"
"R_emKslxODem3ZiaR","filler",1,"positive stimuli present","voluntary facial action"
"R_emKslxODem3ZiaR","filler",1.25,"positive stimuli present","voluntary facial action"
"R_emKslxODem3ZiaR","happy",1.25,"positive stimuli present","voluntary facial action"
"R_emKslxODem3ZiaR","neutral",2.75,"positive stimuli present","voluntary facial action"
"R_emO6uuyBlvAkL0R","filler",2,"positive stimuli present","facial mimicry"
"R_emO6uuyBlvAkL0R","filler",1,"positive stimuli present","facial mimicry"
"R_emO6uuyBlvAkL0R","happy",2,"positive stimuli present","facial mimicry"
"R_emO6uuyBlvAkL0R","neutral",1.75,"positive stimuli present","facial mimicry"
"R_eOMDovwo4plZU1b","filler",1,"positive stimuli present","voluntary facial action"
"R_eOMDovwo4plZU1b","filler",1,"positive stimuli present","voluntary facial action"
"R_eOMDovwo4plZU1b","happy",1,"positive stimuli present","voluntary facial action"
"R_eOMDovwo4plZU1b","neutral",1,"positive stimuli present","voluntary facial action"
"R_eRHhI67ab2dGCZj","filler",5.25,"positive stimuli present","facial mimicry"
"R_eRHhI67ab2dGCZj","filler",4.75,"positive stimuli present","facial mimicry"
"R_eRHhI67ab2dGCZj","happy",4.25,"positive stimuli present","facial mimicry"
"R_eRHhI67ab2dGCZj","neutral",4.75,"positive stimuli present","facial mimicry"
"R_ewzwhvYzsNyBCuZ","filler",1,"positive stimuli absent","facial mimicry"
"R_ewzwhvYzsNyBCuZ","filler",1,"positive stimuli absent","facial mimicry"
"R_ewzwhvYzsNyBCuZ","happy",2.25,"positive stimuli absent","facial mimicry"
"R_ewzwhvYzsNyBCuZ","neutral",1,"positive stimuli absent","facial mimicry"
"R_exk5hdPg6qs2B7X","filler",2,"positive stimuli absent","facial mimicry"
"R_exk5hdPg6qs2B7X","filler",1.25,"positive stimuli absent","facial mimicry"
"R_exk5hdPg6qs2B7X","happy",2.25,"positive stimuli absent","facial mimicry"
"R_exk5hdPg6qs2B7X","neutral",1.5,"positive stimuli absent","facial mimicry"
"R_NVzxKo4NqK0U7fP","filler",1,"positive stimuli absent","facial mimicry"
"R_NVzxKo4NqK0U7fP","filler",1,"positive stimuli absent","facial mimicry"
"R_NVzxKo4NqK0U7fP","happy",1,"positive stimuli absent","facial mimicry"
"R_NVzxKo4NqK0U7fP","neutral",1,"positive stimuli absent","facial mimicry"
"R_NWqwgIum4JpE1UJ","filler",1,"positive stimuli absent","facial mimicry"
"R_NWqwgIum4JpE1UJ","filler",1,"positive stimuli absent","facial mimicry"
"R_NWqwgIum4JpE1UJ","happy",1,"positive stimuli absent","facial mimicry"
"R_NWqwgIum4JpE1UJ","neutral",1,"positive stimuli absent","facial mimicry"
"R_O0saclgMfRiHmSt","filler",3.5,"positive stimuli absent","voluntary facial action"
"R_O0saclgMfRiHmSt","filler",4,"positive stimuli absent","voluntary facial action"
"R_O0saclgMfRiHmSt","happy",4.5,"positive stimuli absent","voluntary facial action"
"R_O0saclgMfRiHmSt","neutral",3,"positive stimuli absent","voluntary facial action"
"R_O8r52JioX8RtC6Z","filler",2.75,"positive stimuli present","pen-in-mouth"
"R_O8r52JioX8RtC6Z","filler",2.75,"positive stimuli present","pen-in-mouth"
"R_O8r52JioX8RtC6Z","happy",3,"positive stimuli present","pen-in-mouth"
"R_O8r52JioX8RtC6Z","neutral",2.75,"positive stimuli present","pen-in-mouth"
"R_OAOjEXHFLXQTU0F","filler",1,"positive stimuli absent","pen-in-mouth"
"R_OAOjEXHFLXQTU0F","filler",1.5,"positive stimuli absent","pen-in-mouth"
"R_OAOjEXHFLXQTU0F","happy",1,"positive stimuli absent","pen-in-mouth"
"R_OAOjEXHFLXQTU0F","neutral",1.25,"positive stimuli absent","pen-in-mouth"
"R_OC4va9nE9TansnD","filler",2.5,"positive stimuli absent","pen-in-mouth"
"R_OC4va9nE9TansnD","filler",2.25,"positive stimuli absent","pen-in-mouth"
"R_OC4va9nE9TansnD","happy",2.25,"positive stimuli absent","pen-in-mouth"
"R_OC4va9nE9TansnD","neutral",2.25,"positive stimuli absent","pen-in-mouth"
"R_Og73k69xvenbzSV","filler",1,"positive stimuli present","facial mimicry"
"R_Og73k69xvenbzSV","filler",1,"positive stimuli present","facial mimicry"
"R_Og73k69xvenbzSV","happy",1,"positive stimuli present","facial mimicry"
"R_Og73k69xvenbzSV","neutral",1,"positive stimuli present","facial mimicry"
"R_OJpmVAsTQTAM8ZH","filler",2.25,"positive stimuli present","voluntary facial action"
"R_OJpmVAsTQTAM8ZH","filler",1,"positive stimuli present","voluntary facial action"
"R_OJpmVAsTQTAM8ZH","happy",1,"positive stimuli present","voluntary facial action"
"R_OJpmVAsTQTAM8ZH","neutral",1,"positive stimuli present","voluntary facial action"
"R_Ol2TjG8O2AzpJdL","filler",1,"positive stimuli present","facial mimicry"
"R_Ol2TjG8O2AzpJdL","filler",1.5,"positive stimuli present","facial mimicry"
"R_Ol2TjG8O2AzpJdL","happy",1,"positive stimuli present","facial mimicry"
"R_Ol2TjG8O2AzpJdL","neutral",1,"positive stimuli present","facial mimicry"
"R_Om4chyzYe1VjoYN","filler",1.25,"positive stimuli present","voluntary facial action"
"R_Om4chyzYe1VjoYN","filler",1,"positive stimuli present","voluntary facial action"
"R_Om4chyzYe1VjoYN","happy",1.5,"positive stimuli present","voluntary facial action"
"R_Om4chyzYe1VjoYN","neutral",1,"positive stimuli present","voluntary facial action"
"R_OP4xQTSemBoQwWB","filler",2.75,"positive stimuli absent","voluntary facial action"
"R_OP4xQTSemBoQwWB","filler",3,"positive stimuli absent","voluntary facial action"
"R_OP4xQTSemBoQwWB","happy",2,"positive stimuli absent","voluntary facial action"
"R_OP4xQTSemBoQwWB","neutral",2.75,"positive stimuli absent","voluntary facial action"
"R_OpB0MHmKfefNn2N","filler",7,"positive stimuli absent","voluntary facial action"
"R_OpB0MHmKfefNn2N","filler",4,"positive stimuli absent","voluntary facial action"
"R_OpB0MHmKfefNn2N","happy",7,"positive stimuli absent","voluntary facial action"
"R_OpB0MHmKfefNn2N","neutral",4,"positive stimuli absent","voluntary facial action"
"R_OpBq5YbdQIK5uSJ","filler",2.75,"positive stimuli absent","voluntary facial action"
"R_OpBq5YbdQIK5uSJ","filler",1,"positive stimuli absent","voluntary facial action"
"R_OpBq5YbdQIK5uSJ","happy",2.25,"positive stimuli absent","voluntary facial action"
"R_OpBq5YbdQIK5uSJ","neutral",1.25,"positive stimuli absent","voluntary facial action"
"R_oY0UZnCBcRZx7zP","filler",1.75,"positive stimuli present","facial mimicry"
"R_oY0UZnCBcRZx7zP","filler",1,"positive stimuli present","facial mimicry"
"R_oY0UZnCBcRZx7zP","happy",4.25,"positive stimuli present","facial mimicry"
"R_oY0UZnCBcRZx7zP","neutral",2.25,"positive stimuli present","facial mimicry"
"R_oY288R9vPn2jfCp","filler",2,"positive stimuli absent","voluntary facial action"
"R_oY288R9vPn2jfCp","filler",1,"positive stimuli absent","voluntary facial action"
"R_oY288R9vPn2jfCp","happy",2.75,"positive stimuli absent","voluntary facial action"
"R_oY288R9vPn2jfCp","neutral",1,"positive stimuli absent","voluntary facial action"
"R_oYlztFlqXxZew3T","filler",1,"positive stimuli present","facial mimicry"
"R_oYlztFlqXxZew3T","filler",1,"positive stimuli present","facial mimicry"
"R_oYlztFlqXxZew3T","happy",1,"positive stimuli present","facial mimicry"
"R_oYlztFlqXxZew3T","neutral",5.25,"positive stimuli present","facial mimicry"
"R_oYOvYm2Wo2vnGjT","filler",5.5,"positive stimuli absent","voluntary facial action"
"R_oYOvYm2Wo2vnGjT","filler",6,"positive stimuli absent","voluntary facial action"
"R_oYOvYm2Wo2vnGjT","happy",2.5,"positive stimuli absent","voluntary facial action"
"R_oYOvYm2Wo2vnGjT","neutral",2,"positive stimuli absent","voluntary facial action"
"R_oZaIkcAFoXqwhmp","filler",1,"positive stimuli absent","pen-in-mouth"
"R_oZaIkcAFoXqwhmp","filler",1.5,"positive stimuli absent","pen-in-mouth"
